Instance,Algorithm,Gene,Sign,BN_size,ControlSize,Partners,score
T-LGL,ActoNet,CTLA4,1,60,-1,(),0.0
T-LGL,ActoNet,Caspase,0,60,-1,(),0.0
T-LGL,ActoNet,Ceramide,0,60,-1,(),0.0
T-LGL,ActoNet,Cytoskeleton_signaling,0,60,-1,(),0.0
T-LGL,ActoNet,Cytoskeleton_signaling,1,60,-1,(),0.0
T-LGL,ActoNet,DISC,0,60,-1,(),0.0
T-LGL,ActoNet,ERK,1,60,-1,(),0.0
T-LGL,ActoNet,FLIP,0,60,-1,(),0.0
T-LGL,ActoNet,FLIP,1,60,-1,(),0.0
T-LGL,ActoNet,FYN,1,60,-1,(),0.0
T-LGL,ActoNet,Fas,0,60,-1,(),0.0
T-LGL,ActoNet,Fas,1,60,-1,(),0.0
T-LGL,ActoNet,FasL,0,60,-1,(),0.0
T-LGL,ActoNet,FasL,1,60,-1,(),0.0
T-LGL,ActoNet,FasT,0,60,-1,(),0.0
T-LGL,ActoNet,GAP,0,60,-1,(),0.0
T-LGL,ActoNet,GPCR,0,60,-1,(),0.0
T-LGL,ActoNet,GPCR,1,60,-1,(),0.0
T-LGL,ActoNet,GRB2,0,60,-1,(),0.0
T-LGL,ActoNet,GZMB,0,60,-1,(),0.0
T-LGL,ActoNet,IAP,0,60,-1,(),0.0
T-LGL,ActoNet,IAP,1,60,-1,(),0.0
T-LGL,ActoNet,IFNG,0,60,-1,(),0.0
T-LGL,ActoNet,IFNGT,0,60,-1,(),0.0
T-LGL,ActoNet,IFNGT,1,60,-1,(),0.0
T-LGL,ActoNet,IL15,1,60,-1,(),0.0
T-LGL,ActoNet,IL2,0,60,-1,(),0.0
T-LGL,ActoNet,IL2RA,0,60,-1,(),0.0
T-LGL,ActoNet,IL2RAT,0,60,-1,(),0.0
T-LGL,ActoNet,LCK,0,60,-1,(),0.0
T-LGL,ActoNet,MCL1,1,60,-1,(),0.0
T-LGL,ActoNet,MEK,1,60,-1,(),0.0
T-LGL,ActoNet,NFAT,0,60,-1,(),0.0
T-LGL,ActoNet,NFAT,1,60,-1,(),0.0
T-LGL,ActoNet,P2,0,60,-1,(),0.0
T-LGL,ActoNet,P2,1,60,-1,(),0.0
T-LGL,ActoNet,P27,0,60,-1,(),0.0
T-LGL,ActoNet,P27,1,60,-1,(),0.0
T-LGL,ActoNet,PDGF,0,60,-1,(),0.0
T-LGL,ActoNet,PLCG1,0,60,-1,(),0.0
T-LGL,ActoNet,Proliferation,0,60,-1,(),0.0
T-LGL,ActoNet,Proliferation,1,60,-1,(),0.0
T-LGL,ActoNet,RANTES,0,60,-1,(),0.0
T-LGL,ActoNet,SMAD,0,60,-1,(),0.0
T-LGL,ActoNet,SMAD,1,60,-1,(),0.0
T-LGL,ActoNet,SOCS,0,60,-1,(),0.0
T-LGL,ActoNet,Stimuli,0,60,-1,(),0.0
T-LGL,ActoNet,Stimuli2,0,60,-1,(),0.0
T-LGL,ActoNet,Stimuli2,1,60,-1,(),0.0
T-LGL,ActoNet,TAX,0,60,-1,(),0.0
T-LGL,ActoNet,TCR,0,60,-1,(),0.0
T-LGL,ActoNet,TNF,0,60,-1,(),0.0
T-LGL,ActoNet,TPL2,0,60,-1,(),0.0
T-LGL,ActoNet,TRADD,0,60,-1,(),0.0
T-LGL,ActoNet,ZAP70,0,60,-1,(),0.0
T-LGL,ActoNet,sFas,0,60,-1,(),0.0
T-LGL,ActoNet,sFas,1,60,-1,(),0.0
T-LGL,BoNesis[FP],Apoptosis,1,60,1,(),1.0
T-LGL,BoNesis[FP],CD45,1,60,1,(),1.0
T-LGL,BoNesis[FP],Caspase,1,60,1,(),1.0
T-LGL,BoNesis[FP],DISC,1,60,1,(),1.0
T-LGL,BoNesis[FP],Stimuli,1,60,1,(),1.0
T-LGL,BoNesis[FP],BID,1,60,2,"('GRB2',)",0.01694915254237288
T-LGL,BoNesis[FP],GRB2,1,60,2,"('BID',)",0.01694915254237288
T-LGL,BoNesis[FP],BID,1,60,2,"('GZMB',)",0.01694915254237288
T-LGL,BoNesis[FP],GZMB,1,60,2,"('BID',)",0.01694915254237288
T-LGL,BoNesis[FP],BID,1,60,2,"('IFNG',)",0.01694915254237288
T-LGL,BoNesis[FP],IFNG,1,60,2,"('BID',)",0.01694915254237288
T-LGL,BoNesis[FP],BID,1,60,2,"('IL2RB',)",0.01694915254237288
T-LGL,BoNesis[FP],IL2RB,1,60,2,"('BID',)",0.01694915254237288
T-LGL,BoNesis[FP],BID,1,60,2,"('JAK',)",0.01694915254237288
T-LGL,BoNesis[FP],JAK,1,60,2,"('BID',)",0.01694915254237288
T-LGL,BoNesis[FP],BID,1,60,2,"('LCK',)",0.01694915254237288
T-LGL,BoNesis[FP],LCK,1,60,2,"('BID',)",0.01694915254237288
T-LGL,BoNesis[FP],BID,1,60,2,"('NFKB',)",0.01694915254237288
T-LGL,BoNesis[FP],NFKB,1,60,2,"('BID',)",0.01694915254237288
T-LGL,BoNesis[FP],BID,1,60,2,"('PDGF',)",0.01694915254237288
T-LGL,BoNesis[FP],PDGF,1,60,2,"('BID',)",0.01694915254237288
T-LGL,BoNesis[FP],BID,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,BoNesis[FP],PDGFR,1,60,2,"('BID',)",0.01694915254237288
T-LGL,BoNesis[FP],BID,1,60,2,"('PI3K',)",0.01694915254237288
T-LGL,BoNesis[FP],PI3K,1,60,2,"('BID',)",0.01694915254237288
T-LGL,BoNesis[FP],BID,1,60,2,"('PLCG1',)",0.01694915254237288
T-LGL,BoNesis[FP],PLCG1,1,60,2,"('BID',)",0.01694915254237288
T-LGL,BoNesis[FP],BID,1,60,2,"('RANTES',)",0.01694915254237288
T-LGL,BoNesis[FP],RANTES,1,60,2,"('BID',)",0.01694915254237288
T-LGL,BoNesis[FP],BID,1,60,2,"('RAS',)",0.01694915254237288
T-LGL,BoNesis[FP],RAS,1,60,2,"('BID',)",0.01694915254237288
T-LGL,BoNesis[FP],BID,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,BoNesis[FP],S1P,1,60,2,"('BID',)",0.01694915254237288
T-LGL,BoNesis[FP],BID,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,BoNesis[FP],SPHK1,1,60,2,"('BID',)",0.01694915254237288
T-LGL,BoNesis[FP],BID,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,BoNesis[FP],STAT3,1,60,2,"('BID',)",0.01694915254237288
T-LGL,BoNesis[FP],BID,1,60,2,"('TAX',)",0.01694915254237288
T-LGL,BoNesis[FP],TAX,1,60,2,"('BID',)",0.01694915254237288
T-LGL,BoNesis[FP],BID,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,BoNesis[FP],TBET,1,60,2,"('BID',)",0.01694915254237288
T-LGL,BoNesis[FP],BID,1,60,2,"('TNF',)",0.01694915254237288
T-LGL,BoNesis[FP],TNF,1,60,2,"('BID',)",0.01694915254237288
T-LGL,BoNesis[FP],BID,1,60,2,"('TPL2',)",0.01694915254237288
T-LGL,BoNesis[FP],TPL2,1,60,2,"('BID',)",0.01694915254237288
T-LGL,BoNesis[FP],BID,1,60,2,"('TRADD',)",0.01694915254237288
T-LGL,BoNesis[FP],TRADD,1,60,2,"('BID',)",0.01694915254237288
T-LGL,BoNesis[FP],BID,1,60,2,"('ZAP70',)",0.01694915254237288
T-LGL,BoNesis[FP],ZAP70,1,60,2,"('BID',)",0.01694915254237288
T-LGL,BoNesis[FP],Ceramide,1,60,2,"('FasT',)",0.01694915254237288
T-LGL,BoNesis[FP],FasT,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,BoNesis[FP],Ceramide,1,60,2,"('GRB2',)",0.01694915254237288
T-LGL,BoNesis[FP],GRB2,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,BoNesis[FP],Ceramide,1,60,2,"('GZMB',)",0.01694915254237288
T-LGL,BoNesis[FP],GZMB,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,BoNesis[FP],Ceramide,1,60,2,"('IFNG',)",0.01694915254237288
T-LGL,BoNesis[FP],IFNG,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,BoNesis[FP],Ceramide,1,60,2,"('IL2RA',)",0.01694915254237288
T-LGL,BoNesis[FP],IL2RA,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,BoNesis[FP],Ceramide,1,60,2,"('IL2RB',)",0.01694915254237288
T-LGL,BoNesis[FP],IL2RB,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,BoNesis[FP],Ceramide,1,60,2,"('JAK',)",0.01694915254237288
T-LGL,BoNesis[FP],JAK,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,BoNesis[FP],Ceramide,1,60,2,"('LCK',)",0.01694915254237288
T-LGL,BoNesis[FP],LCK,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,BoNesis[FP],Ceramide,1,60,2,"('NFKB',)",0.01694915254237288
T-LGL,BoNesis[FP],NFKB,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,BoNesis[FP],Ceramide,1,60,2,"('PDGF',)",0.01694915254237288
T-LGL,BoNesis[FP],PDGF,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,BoNesis[FP],Ceramide,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,BoNesis[FP],PDGFR,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,BoNesis[FP],Ceramide,1,60,2,"('PI3K',)",0.01694915254237288
T-LGL,BoNesis[FP],PI3K,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,BoNesis[FP],Ceramide,1,60,2,"('PLCG1',)",0.01694915254237288
T-LGL,BoNesis[FP],PLCG1,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,BoNesis[FP],Ceramide,1,60,2,"('RANTES',)",0.01694915254237288
T-LGL,BoNesis[FP],RANTES,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,BoNesis[FP],Ceramide,1,60,2,"('RAS',)",0.01694915254237288
T-LGL,BoNesis[FP],RAS,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,BoNesis[FP],Ceramide,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,BoNesis[FP],S1P,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,BoNesis[FP],Ceramide,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,BoNesis[FP],STAT3,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,BoNesis[FP],Ceramide,1,60,2,"('TAX',)",0.01694915254237288
T-LGL,BoNesis[FP],TAX,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,BoNesis[FP],Ceramide,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,BoNesis[FP],TBET,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,BoNesis[FP],Ceramide,1,60,2,"('TPL2',)",0.01694915254237288
T-LGL,BoNesis[FP],TPL2,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,BoNesis[FP],Ceramide,1,60,2,"('ZAP70',)",0.01694915254237288
T-LGL,BoNesis[FP],ZAP70,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,BoNesis[FP],ERK,0,60,2,"('GRB2',)",-0.01694915254237288
T-LGL,BoNesis[FP],GRB2,1,60,2,"('ERK',)",0.01694915254237288
T-LGL,BoNesis[FP],ERK,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,BoNesis[FP],GZMB,1,60,2,"('ERK',)",0.01694915254237288
T-LGL,BoNesis[FP],ERK,0,60,2,"('IFNG',)",-0.01694915254237288
T-LGL,BoNesis[FP],IFNG,1,60,2,"('ERK',)",0.01694915254237288
T-LGL,BoNesis[FP],ERK,0,60,2,"('JAK',)",-0.01694915254237288
T-LGL,BoNesis[FP],JAK,1,60,2,"('ERK',)",0.01694915254237288
T-LGL,BoNesis[FP],ERK,0,60,2,"('LCK',)",-0.01694915254237288
T-LGL,BoNesis[FP],LCK,1,60,2,"('ERK',)",0.01694915254237288
T-LGL,BoNesis[FP],ERK,0,60,2,"('NFKB',)",-0.01694915254237288
T-LGL,BoNesis[FP],NFKB,1,60,2,"('ERK',)",0.01694915254237288
T-LGL,BoNesis[FP],ERK,0,60,2,"('PDGF',)",-0.01694915254237288
T-LGL,BoNesis[FP],PDGF,1,60,2,"('ERK',)",0.01694915254237288
T-LGL,BoNesis[FP],ERK,0,60,2,"('PDGFR',)",-0.01694915254237288
T-LGL,BoNesis[FP],PDGFR,1,60,2,"('ERK',)",0.01694915254237288
T-LGL,BoNesis[FP],ERK,0,60,2,"('PI3K',)",-0.01694915254237288
T-LGL,BoNesis[FP],PI3K,1,60,2,"('ERK',)",0.01694915254237288
T-LGL,BoNesis[FP],ERK,0,60,2,"('PLCG1',)",-0.01694915254237288
T-LGL,BoNesis[FP],PLCG1,1,60,2,"('ERK',)",0.01694915254237288
T-LGL,BoNesis[FP],ERK,0,60,2,"('RANTES',)",-0.01694915254237288
T-LGL,BoNesis[FP],RANTES,1,60,2,"('ERK',)",0.01694915254237288
T-LGL,BoNesis[FP],ERK,0,60,2,"('RAS',)",-0.01694915254237288
T-LGL,BoNesis[FP],RAS,1,60,2,"('ERK',)",0.01694915254237288
T-LGL,BoNesis[FP],ERK,0,60,2,"('S1P',)",-0.01694915254237288
T-LGL,BoNesis[FP],S1P,1,60,2,"('ERK',)",0.01694915254237288
T-LGL,BoNesis[FP],ERK,0,60,2,"('SPHK1',)",-0.01694915254237288
T-LGL,BoNesis[FP],SPHK1,1,60,2,"('ERK',)",0.01694915254237288
T-LGL,BoNesis[FP],ERK,0,60,2,"('STAT3',)",-0.01694915254237288
T-LGL,BoNesis[FP],STAT3,1,60,2,"('ERK',)",0.01694915254237288
T-LGL,BoNesis[FP],ERK,0,60,2,"('TAX',)",-0.01694915254237288
T-LGL,BoNesis[FP],TAX,1,60,2,"('ERK',)",0.01694915254237288
T-LGL,BoNesis[FP],ERK,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,BoNesis[FP],TBET,1,60,2,"('ERK',)",0.01694915254237288
T-LGL,BoNesis[FP],ERK,0,60,2,"('TPL2',)",-0.01694915254237288
T-LGL,BoNesis[FP],TPL2,1,60,2,"('ERK',)",0.01694915254237288
T-LGL,BoNesis[FP],ERK,0,60,2,"('ZAP70',)",-0.01694915254237288
T-LGL,BoNesis[FP],ZAP70,1,60,2,"('ERK',)",0.01694915254237288
T-LGL,BoNesis[FP],FYN,0,60,2,"('GRB2',)",-0.01694915254237288
T-LGL,BoNesis[FP],GRB2,1,60,2,"('FYN',)",0.01694915254237288
T-LGL,BoNesis[FP],FYN,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,BoNesis[FP],GZMB,1,60,2,"('FYN',)",0.01694915254237288
T-LGL,BoNesis[FP],FYN,0,60,2,"('IFNG',)",-0.01694915254237288
T-LGL,BoNesis[FP],IFNG,1,60,2,"('FYN',)",0.01694915254237288
T-LGL,BoNesis[FP],FYN,0,60,2,"('IL2RB',)",-0.01694915254237288
T-LGL,BoNesis[FP],IL2RB,1,60,2,"('FYN',)",0.01694915254237288
T-LGL,BoNesis[FP],FYN,0,60,2,"('NFKB',)",-0.01694915254237288
T-LGL,BoNesis[FP],NFKB,1,60,2,"('FYN',)",0.01694915254237288
T-LGL,BoNesis[FP],FYN,0,60,2,"('PDGF',)",-0.01694915254237288
T-LGL,BoNesis[FP],PDGF,1,60,2,"('FYN',)",0.01694915254237288
T-LGL,BoNesis[FP],FYN,0,60,2,"('PDGFR',)",-0.01694915254237288
T-LGL,BoNesis[FP],PDGFR,1,60,2,"('FYN',)",0.01694915254237288
T-LGL,BoNesis[FP],FYN,0,60,2,"('PI3K',)",-0.01694915254237288
T-LGL,BoNesis[FP],PI3K,1,60,2,"('FYN',)",0.01694915254237288
T-LGL,BoNesis[FP],FYN,0,60,2,"('PLCG1',)",-0.01694915254237288
T-LGL,BoNesis[FP],PLCG1,1,60,2,"('FYN',)",0.01694915254237288
T-LGL,BoNesis[FP],FYN,0,60,2,"('RANTES',)",-0.01694915254237288
T-LGL,BoNesis[FP],RANTES,1,60,2,"('FYN',)",0.01694915254237288
T-LGL,BoNesis[FP],FYN,0,60,2,"('RAS',)",-0.01694915254237288
T-LGL,BoNesis[FP],RAS,1,60,2,"('FYN',)",0.01694915254237288
T-LGL,BoNesis[FP],FYN,0,60,2,"('S1P',)",-0.01694915254237288
T-LGL,BoNesis[FP],S1P,1,60,2,"('FYN',)",0.01694915254237288
T-LGL,BoNesis[FP],FYN,0,60,2,"('SPHK1',)",-0.01694915254237288
T-LGL,BoNesis[FP],SPHK1,1,60,2,"('FYN',)",0.01694915254237288
T-LGL,BoNesis[FP],FYN,0,60,2,"('TAX',)",-0.01694915254237288
T-LGL,BoNesis[FP],TAX,1,60,2,"('FYN',)",0.01694915254237288
T-LGL,BoNesis[FP],FYN,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,BoNesis[FP],TBET,1,60,2,"('FYN',)",0.01694915254237288
T-LGL,BoNesis[FP],FYN,0,60,2,"('TCR',)",-0.01694915254237288
T-LGL,BoNesis[FP],TCR,1,60,2,"('FYN',)",0.01694915254237288
T-LGL,BoNesis[FP],FYN,0,60,2,"('TPL2',)",-0.01694915254237288
T-LGL,BoNesis[FP],TPL2,1,60,2,"('FYN',)",0.01694915254237288
T-LGL,BoNesis[FP],GAP,1,60,2,"('GZMB',)",0.01694915254237288
T-LGL,BoNesis[FP],GZMB,1,60,2,"('GAP',)",0.01694915254237288
T-LGL,BoNesis[FP],GAP,1,60,2,"('JAK',)",0.01694915254237288
T-LGL,BoNesis[FP],JAK,1,60,2,"('GAP',)",0.01694915254237288
T-LGL,BoNesis[FP],GAP,1,60,2,"('NFKB',)",0.01694915254237288
T-LGL,BoNesis[FP],NFKB,1,60,2,"('GAP',)",0.01694915254237288
T-LGL,BoNesis[FP],GAP,1,60,2,"('PDGF',)",0.01694915254237288
T-LGL,BoNesis[FP],PDGF,1,60,2,"('GAP',)",0.01694915254237288
T-LGL,BoNesis[FP],GAP,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,BoNesis[FP],PDGFR,1,60,2,"('GAP',)",0.01694915254237288
T-LGL,BoNesis[FP],GAP,1,60,2,"('PI3K',)",0.01694915254237288
T-LGL,BoNesis[FP],PI3K,1,60,2,"('GAP',)",0.01694915254237288
T-LGL,BoNesis[FP],GAP,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,BoNesis[FP],S1P,1,60,2,"('GAP',)",0.01694915254237288
T-LGL,BoNesis[FP],GAP,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,BoNesis[FP],SPHK1,1,60,2,"('GAP',)",0.01694915254237288
T-LGL,BoNesis[FP],GAP,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,BoNesis[FP],STAT3,1,60,2,"('GAP',)",0.01694915254237288
T-LGL,BoNesis[FP],GAP,1,60,2,"('TAX',)",0.01694915254237288
T-LGL,BoNesis[FP],TAX,1,60,2,"('GAP',)",0.01694915254237288
T-LGL,BoNesis[FP],GAP,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,BoNesis[FP],TBET,1,60,2,"('GAP',)",0.01694915254237288
T-LGL,BoNesis[FP],GAP,1,60,2,"('TPL2',)",0.01694915254237288
T-LGL,BoNesis[FP],TPL2,1,60,2,"('GAP',)",0.01694915254237288
T-LGL,BoNesis[FP],GRB2,1,60,2,"('IL15',)",0.01694915254237288
T-LGL,BoNesis[FP],IL15,0,60,2,"('GRB2',)",-0.01694915254237288
T-LGL,BoNesis[FP],GRB2,1,60,2,"('IL2',)",0.01694915254237288
T-LGL,BoNesis[FP],IL2,1,60,2,"('GRB2',)",0.01694915254237288
T-LGL,BoNesis[FP],GRB2,1,60,2,"('IL2RB',)",0.01694915254237288
T-LGL,BoNesis[FP],IL2RB,0,60,2,"('GRB2',)",-0.01694915254237288
T-LGL,BoNesis[FP],GRB2,1,60,2,"('IL2RBT',)",0.01694915254237288
T-LGL,BoNesis[FP],IL2RBT,0,60,2,"('GRB2',)",-0.01694915254237288
T-LGL,BoNesis[FP],GRB2,1,60,2,"('JAK',)",0.01694915254237288
T-LGL,BoNesis[FP],JAK,0,60,2,"('GRB2',)",-0.01694915254237288
T-LGL,BoNesis[FP],GRB2,1,60,2,"('MCL1',)",0.01694915254237288
T-LGL,BoNesis[FP],MCL1,0,60,2,"('GRB2',)",-0.01694915254237288
T-LGL,BoNesis[FP],GRB2,1,60,2,"('MEK',)",0.01694915254237288
T-LGL,BoNesis[FP],MEK,0,60,2,"('GRB2',)",-0.01694915254237288
T-LGL,BoNesis[FP],GRB2,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,BoNesis[FP],PDGFR,0,60,2,"('GRB2',)",-0.01694915254237288
T-LGL,BoNesis[FP],GRB2,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,BoNesis[FP],S1P,0,60,2,"('GRB2',)",-0.01694915254237288
T-LGL,BoNesis[FP],GRB2,1,60,2,"('SOCS',)",0.01694915254237288
T-LGL,BoNesis[FP],SOCS,1,60,2,"('GRB2',)",0.01694915254237288
T-LGL,BoNesis[FP],GRB2,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,BoNesis[FP],SPHK1,0,60,2,"('GRB2',)",-0.01694915254237288
T-LGL,BoNesis[FP],GRB2,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,BoNesis[FP],STAT3,0,60,2,"('GRB2',)",-0.01694915254237288
T-LGL,BoNesis[FP],GRB2,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,BoNesis[FP],TBET,0,60,2,"('GRB2',)",-0.01694915254237288
T-LGL,BoNesis[FP],GZMB,1,60,2,"('IL15',)",0.01694915254237288
T-LGL,BoNesis[FP],IL15,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,BoNesis[FP],GZMB,1,60,2,"('IL2',)",0.01694915254237288
T-LGL,BoNesis[FP],IL2,1,60,2,"('GZMB',)",0.01694915254237288
T-LGL,BoNesis[FP],GZMB,1,60,2,"('IL2RB',)",0.01694915254237288
T-LGL,BoNesis[FP],IL2RB,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,BoNesis[FP],GZMB,1,60,2,"('IL2RBT',)",0.01694915254237288
T-LGL,BoNesis[FP],IL2RBT,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,BoNesis[FP],GZMB,1,60,2,"('JAK',)",0.01694915254237288
T-LGL,BoNesis[FP],JAK,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,BoNesis[FP],GZMB,1,60,2,"('MCL1',)",0.01694915254237288
T-LGL,BoNesis[FP],MCL1,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,BoNesis[FP],GZMB,1,60,2,"('MEK',)",0.01694915254237288
T-LGL,BoNesis[FP],MEK,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,BoNesis[FP],GZMB,1,60,2,"('NFKB',)",0.01694915254237288
T-LGL,BoNesis[FP],NFKB,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,BoNesis[FP],GZMB,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,BoNesis[FP],PDGFR,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,BoNesis[FP],GZMB,1,60,2,"('PI3K',)",0.01694915254237288
T-LGL,BoNesis[FP],PI3K,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,BoNesis[FP],GZMB,1,60,2,"('RAS',)",0.01694915254237288
T-LGL,BoNesis[FP],RAS,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,BoNesis[FP],GZMB,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,BoNesis[FP],S1P,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,BoNesis[FP],GZMB,1,60,2,"('SOCS',)",0.01694915254237288
T-LGL,BoNesis[FP],SOCS,1,60,2,"('GZMB',)",0.01694915254237288
T-LGL,BoNesis[FP],GZMB,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,BoNesis[FP],SPHK1,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,BoNesis[FP],GZMB,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,BoNesis[FP],STAT3,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,BoNesis[FP],GZMB,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,BoNesis[FP],TBET,0,60,2,"('GZMB',)",-0.01694915254237288
T-LGL,BoNesis[FP],IFNG,1,60,2,"('IL15',)",0.01694915254237288
T-LGL,BoNesis[FP],IL15,0,60,2,"('IFNG',)",-0.01694915254237288
T-LGL,BoNesis[FP],IFNG,1,60,2,"('IL2',)",0.01694915254237288
T-LGL,BoNesis[FP],IL2,1,60,2,"('IFNG',)",0.01694915254237288
T-LGL,BoNesis[FP],IFNG,1,60,2,"('IL2RB',)",0.01694915254237288
T-LGL,BoNesis[FP],IL2RB,0,60,2,"('IFNG',)",-0.01694915254237288
T-LGL,BoNesis[FP],IFNG,1,60,2,"('IL2RBT',)",0.01694915254237288
T-LGL,BoNesis[FP],IL2RBT,0,60,2,"('IFNG',)",-0.01694915254237288
T-LGL,BoNesis[FP],IFNG,1,60,2,"('MCL1',)",0.01694915254237288
T-LGL,BoNesis[FP],MCL1,0,60,2,"('IFNG',)",-0.01694915254237288
T-LGL,BoNesis[FP],IFNG,1,60,2,"('MEK',)",0.01694915254237288
T-LGL,BoNesis[FP],MEK,0,60,2,"('IFNG',)",-0.01694915254237288
T-LGL,BoNesis[FP],IFNG,1,60,2,"('NFKB',)",0.01694915254237288
T-LGL,BoNesis[FP],NFKB,0,60,2,"('IFNG',)",-0.01694915254237288
T-LGL,BoNesis[FP],IFNG,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,BoNesis[FP],PDGFR,0,60,2,"('IFNG',)",-0.01694915254237288
T-LGL,BoNesis[FP],IFNG,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,BoNesis[FP],S1P,0,60,2,"('IFNG',)",-0.01694915254237288
T-LGL,BoNesis[FP],IFNG,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,BoNesis[FP],SPHK1,0,60,2,"('IFNG',)",-0.01694915254237288
T-LGL,BoNesis[FP],IFNG,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,BoNesis[FP],STAT3,0,60,2,"('IFNG',)",-0.01694915254237288
T-LGL,BoNesis[FP],IFNG,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,BoNesis[FP],TBET,0,60,2,"('IFNG',)",-0.01694915254237288
T-LGL,BoNesis[FP],IL15,0,60,2,"('IL2RB',)",-0.01694915254237288
T-LGL,BoNesis[FP],IL2RB,1,60,2,"('IL15',)",0.01694915254237288
T-LGL,BoNesis[FP],IL15,0,60,2,"('JAK',)",-0.01694915254237288
T-LGL,BoNesis[FP],JAK,1,60,2,"('IL15',)",0.01694915254237288
T-LGL,BoNesis[FP],IL15,0,60,2,"('LCK',)",-0.01694915254237288
T-LGL,BoNesis[FP],LCK,1,60,2,"('IL15',)",0.01694915254237288
T-LGL,BoNesis[FP],IL15,0,60,2,"('NFKB',)",-0.01694915254237288
T-LGL,BoNesis[FP],NFKB,1,60,2,"('IL15',)",0.01694915254237288
T-LGL,BoNesis[FP],IL15,0,60,2,"('PDGF',)",-0.01694915254237288
