Instance,Algorithm,Gene,Sign,BN_size,score
A3_T-LGL,BoNesis[FP],Stimuli2,0,60,0.06860023378141437
A3_T-LGL,BoNesis[FP],Stimuli2,1,60,0.06860023378141437
A3_T-LGL,BoNesis[FP],TAX,0,60,0.06713909994155465
A3_T-LGL,BoNesis[FP],TAX,1,60,0.21222969023962596
A3_T-LGL,BoNesis[FP],TBET,0,60,0.20412039742840443
A3_T-LGL,BoNesis[FP],TBET,1,60,0.211864406779661
A3_T-LGL,BoNesis[FP],TCR,0,60,0.0685271770894214
A3_T-LGL,BoNesis[FP],TCR,1,60,0.07583284628872004
A3_T-LGL,BoNesis[FP],TNF,0,60,0.0685271770894214
A3_T-LGL,BoNesis[FP],TNF,1,60,0.07546756282875511
A3_T-LGL,BoNesis[FP],TPL2,0,60,0.06713909994155465
A3_T-LGL,BoNesis[FP],TPL2,1,60,0.21222969023962596
A3_T-LGL,BoNesis[FP],TRADD,0,60,0.0685271770894214
A3_T-LGL,BoNesis[FP],TRADD,1,60,0.07546756282875511
A3_T-LGL,BoNesis[FP],ZAP70,0,60,0.06743132670952659
A3_T-LGL,BoNesis[FP],ZAP70,1,60,0.18183810637054354
A3_T-LGL,BoNesis[FP],sFas,0,60,0.06860023378141437
A3_T-LGL,BoNesis[FP],sFas,1,60,0.06860023378141437
A3_T-LGL,BoNesis[MTS],A20,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],A20,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],Apoptosis,0,60,0.02396259497369959
A3_T-LGL,BoNesis[MTS],Apoptosis,1,60,1.0
A3_T-LGL,BoNesis[MTS],BID,0,60,0.032144944476914086
A3_T-LGL,BoNesis[MTS],BID,1,60,0.06224430157802455
A3_T-LGL,BoNesis[MTS],BclxL,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],BclxL,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],CD45,0,60,0.03229105786090006
A3_T-LGL,BoNesis[MTS],CD45,1,60,0.04653711279953244
A3_T-LGL,BoNesis[MTS],CREB,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],CREB,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],CTLA4,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],CTLA4,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],Caspase,0,60,0.02396259497369959
A3_T-LGL,BoNesis[MTS],Caspase,1,60,1.0
A3_T-LGL,BoNesis[MTS],Ceramide,0,60,0.03134132086499123
A3_T-LGL,BoNesis[MTS],Ceramide,1,60,0.15261542957334892
A3_T-LGL,BoNesis[MTS],Cytoskeleton_signaling,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],Cytoskeleton_signaling,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],DISC,0,60,0.02396259497369959
A3_T-LGL,BoNesis[MTS],DISC,1,60,1.0
A3_T-LGL,BoNesis[MTS],ERK,0,60,0.053842781998831094
A3_T-LGL,BoNesis[MTS],ERK,1,60,0.03221800116890707
A3_T-LGL,BoNesis[MTS],FLIP,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],FLIP,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],FYN,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],FYN,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],Fas,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],Fas,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],FasL,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],FasL,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],FasT,0,60,0.03236411455289304
A3_T-LGL,BoNesis[MTS],FasT,1,60,0.039815897136177676
A3_T-LGL,BoNesis[MTS],GAP,0,60,0.03221800116890707
A3_T-LGL,BoNesis[MTS],GAP,1,60,0.053842781998831094
A3_T-LGL,BoNesis[MTS],GPCR,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],GPCR,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],GRB2,0,60,0.032144944476914086
A3_T-LGL,BoNesis[MTS],GRB2,1,60,0.06253652834599649
A3_T-LGL,BoNesis[MTS],GZMB,0,60,0.0309760374050263
A3_T-LGL,BoNesis[MTS],GZMB,1,60,0.19491525423728814
A3_T-LGL,BoNesis[MTS],IAP,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],IAP,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],IFNG,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],IFNG,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],IFNGT,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],IFNGT,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],IL15,0,60,0.053842781998831094
A3_T-LGL,BoNesis[MTS],IL15,1,60,0.03221800116890707
A3_T-LGL,BoNesis[MTS],IL2,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],IL2,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],IL2RA,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],IL2RA,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],IL2RAT,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],IL2RAT,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],IL2RB,0,60,0.053842781998831094
A3_T-LGL,BoNesis[MTS],IL2RB,1,60,0.03221800116890707
A3_T-LGL,BoNesis[MTS],IL2RBT,0,60,0.053842781998831094
A3_T-LGL,BoNesis[MTS],IL2RBT,1,60,0.03221800116890707
A3_T-LGL,BoNesis[MTS],JAK,0,60,0.045368205727644655
A3_T-LGL,BoNesis[MTS],JAK,1,60,0.1613822326125073
A3_T-LGL,BoNesis[MTS],LCK,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],LCK,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],MCL1,0,60,0.053842781998831094
A3_T-LGL,BoNesis[MTS],MCL1,1,60,0.03221800116890707
A3_T-LGL,BoNesis[MTS],MEK,0,60,0.053842781998831094
A3_T-LGL,BoNesis[MTS],MEK,1,60,0.03221800116890707
A3_T-LGL,BoNesis[MTS],NFAT,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],NFAT,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],NFKB,0,60,0.053550555230859144
A3_T-LGL,BoNesis[MTS],NFKB,1,60,0.06231735827001753
A3_T-LGL,BoNesis[MTS],P2,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],P2,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],P27,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],P27,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],PDGF,0,60,0.03221800116890707
A3_T-LGL,BoNesis[MTS],PDGF,1,60,0.054865575686732906
A3_T-LGL,BoNesis[MTS],PDGFR,0,60,0.11908240794856809
A3_T-LGL,BoNesis[MTS],PDGFR,1,60,0.05406195207481005
A3_T-LGL,BoNesis[MTS],PI3K,0,60,0.053550555230859144
A3_T-LGL,BoNesis[MTS],PI3K,1,60,0.06231735827001753
A3_T-LGL,BoNesis[MTS],PLCG1,0,60,0.032144944476914086
A3_T-LGL,BoNesis[MTS],PLCG1,1,60,0.06253652834599649
A3_T-LGL,BoNesis[MTS],Proliferation,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],Proliferation,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],RANTES,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],RANTES,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],RAS,0,60,0.053550555230859144
A3_T-LGL,BoNesis[MTS],RAS,1,60,0.06231735827001753
A3_T-LGL,BoNesis[MTS],S1P,0,60,0.13573933372296904
A3_T-LGL,BoNesis[MTS],S1P,1,60,0.03886616014026885
A3_T-LGL,BoNesis[MTS],SMAD,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],SMAD,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],SOCS,0,60,0.03229105786090006
A3_T-LGL,BoNesis[MTS],SOCS,1,60,0.04653711279953244
A3_T-LGL,BoNesis[MTS],SPHK1,0,60,0.13581239041496201
A3_T-LGL,BoNesis[MTS],SPHK1,1,60,0.03148743424897721
A3_T-LGL,BoNesis[MTS],STAT3,0,60,0.053842781998831094
A3_T-LGL,BoNesis[MTS],STAT3,1,60,0.03221800116890707
A3_T-LGL,BoNesis[MTS],Stimuli,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],Stimuli,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],Stimuli2,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],Stimuli2,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],TAX,0,60,0.032144944476914086
A3_T-LGL,BoNesis[MTS],TAX,1,60,0.06253652834599649
A3_T-LGL,BoNesis[MTS],TBET,0,60,0.03806253652834599
A3_T-LGL,BoNesis[MTS],TBET,1,60,0.1864406779661017
A3_T-LGL,BoNesis[MTS],TCR,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],TCR,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],TNF,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],TNF,1,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],TPL2,0,60,0.032144944476914086
A3_T-LGL,BoNesis[MTS],TPL2,1,60,0.06253652834599649
A3_T-LGL,BoNesis[MTS],TRADD,0,60,0.03236411455289304
A3_T-LGL,BoNesis[MTS],TRADD,1,60,0.040619520748100525
A3_T-LGL,BoNesis[MTS],ZAP70,0,60,0.032144944476914086
A3_T-LGL,BoNesis[MTS],ZAP70,1,60,0.06253652834599649
A3_T-LGL,BoNesis[MTS],sFas,0,60,0.03243717124488603
A3_T-LGL,BoNesis[MTS],sFas,1,60,0.03243717124488603
A3_T-LGL,CABEAN[ITC],A20,0,60,0.0
A3_T-LGL,CABEAN[ITC],A20,1,60,0.0
A3_T-LGL,CABEAN[ITC],Apoptosis,0,60,0.0
A3_T-LGL,CABEAN[ITC],Apoptosis,1,60,0.0
A3_T-LGL,CABEAN[ITC],BID,0,60,0.0
A3_T-LGL,CABEAN[ITC],BID,1,60,0.0
A3_T-LGL,CABEAN[ITC],BclxL,0,60,0.0
A3_T-LGL,CABEAN[ITC],BclxL,1,60,0.0
A3_T-LGL,CABEAN[ITC],CD45,0,60,0.0
A3_T-LGL,CABEAN[ITC],CD45,1,60,0.0
A3_T-LGL,CABEAN[ITC],CREB,0,60,0.0
A3_T-LGL,CABEAN[ITC],CREB,1,60,0.0
A3_T-LGL,CABEAN[ITC],CTLA4,0,60,0.0
A3_T-LGL,CABEAN[ITC],CTLA4,1,60,0.0
A3_T-LGL,CABEAN[ITC],Caspase,0,60,0.0
A3_T-LGL,CABEAN[ITC],Caspase,1,60,0.0
A3_T-LGL,CABEAN[ITC],Ceramide,0,60,0.0
A3_T-LGL,CABEAN[ITC],Ceramide,1,60,0.0
A3_T-LGL,CABEAN[ITC],Cytoskeleton_signaling,0,60,0.0
A3_T-LGL,CABEAN[ITC],Cytoskeleton_signaling,1,60,0.0
A3_T-LGL,CABEAN[ITC],DISC,0,60,0.0
A3_T-LGL,CABEAN[ITC],DISC,1,60,0.0
A3_T-LGL,CABEAN[ITC],ERK,0,60,0.0
A3_T-LGL,CABEAN[ITC],ERK,1,60,0.0
A3_T-LGL,CABEAN[ITC],FLIP,0,60,0.0
A3_T-LGL,CABEAN[ITC],FLIP,1,60,0.0
A3_T-LGL,CABEAN[ITC],FYN,0,60,0.0
A3_T-LGL,CABEAN[ITC],FYN,1,60,0.0
A3_T-LGL,CABEAN[ITC],Fas,0,60,0.0
A3_T-LGL,CABEAN[ITC],Fas,1,60,0.0
A3_T-LGL,CABEAN[ITC],FasL,0,60,0.0
A3_T-LGL,CABEAN[ITC],FasL,1,60,0.0
A3_T-LGL,CABEAN[ITC],FasT,0,60,0.0
A3_T-LGL,CABEAN[ITC],FasT,1,60,0.0
A3_T-LGL,CABEAN[ITC],GAP,0,60,0.0
A3_T-LGL,CABEAN[ITC],GAP,1,60,0.0
A3_T-LGL,CABEAN[ITC],GPCR,0,60,0.0
A3_T-LGL,CABEAN[ITC],GPCR,1,60,0.0
A3_T-LGL,CABEAN[ITC],GRB2,0,60,0.0
A3_T-LGL,CABEAN[ITC],GRB2,1,60,0.0
A3_T-LGL,CABEAN[ITC],GZMB,0,60,0.0
A3_T-LGL,CABEAN[ITC],GZMB,1,60,0.0
A3_T-LGL,CABEAN[ITC],IAP,0,60,0.0
A3_T-LGL,CABEAN[ITC],IAP,1,60,0.0
A3_T-LGL,CABEAN[ITC],IFNG,0,60,0.0
A3_T-LGL,CABEAN[ITC],IFNG,1,60,0.0
A3_T-LGL,CABEAN[ITC],IFNGT,0,60,0.0
A3_T-LGL,CABEAN[ITC],IFNGT,1,60,0.0
A3_T-LGL,CABEAN[ITC],IL15,0,60,0.0
A3_T-LGL,CABEAN[ITC],IL15,1,60,0.0
A3_T-LGL,CABEAN[ITC],IL2,0,60,0.0
A3_T-LGL,CABEAN[ITC],IL2,1,60,0.0
A3_T-LGL,CABEAN[ITC],IL2RA,0,60,0.0
A3_T-LGL,CABEAN[ITC],IL2RA,1,60,0.0
A3_T-LGL,CABEAN[ITC],IL2RAT,0,60,0.0
A3_T-LGL,CABEAN[ITC],IL2RAT,1,60,0.0
A3_T-LGL,CABEAN[ITC],IL2RB,0,60,0.0
A3_T-LGL,CABEAN[ITC],IL2RB,1,60,0.0
A3_T-LGL,CABEAN[ITC],IL2RBT,0,60,0.0
A3_T-LGL,CABEAN[ITC],IL2RBT,1,60,0.0
A3_T-LGL,CABEAN[ITC],JAK,0,60,0.0
A3_T-LGL,CABEAN[ITC],JAK,1,60,0.0
A3_T-LGL,CABEAN[ITC],LCK,0,60,0.0
A3_T-LGL,CABEAN[ITC],LCK,1,60,0.0
A3_T-LGL,CABEAN[ITC],MCL1,0,60,0.0
A3_T-LGL,CABEAN[ITC],MCL1,1,60,0.0
A3_T-LGL,CABEAN[ITC],MEK,0,60,0.0
A3_T-LGL,CABEAN[ITC],MEK,1,60,0.0
A3_T-LGL,CABEAN[ITC],NFAT,0,60,0.0
A3_T-LGL,CABEAN[ITC],NFAT,1,60,0.0
A3_T-LGL,CABEAN[ITC],NFKB,0,60,0.0
A3_T-LGL,CABEAN[ITC],NFKB,1,60,0.0
A3_T-LGL,CABEAN[ITC],P2,0,60,0.0
A3_T-LGL,CABEAN[ITC],P2,1,60,0.0
A3_T-LGL,CABEAN[ITC],P27,0,60,0.0
A3_T-LGL,CABEAN[ITC],P27,1,60,0.0
A3_T-LGL,CABEAN[ITC],PDGF,0,60,0.0
A3_T-LGL,CABEAN[ITC],PDGF,1,60,0.0
A3_T-LGL,CABEAN[ITC],PDGFR,0,60,0.0
A3_T-LGL,CABEAN[ITC],PDGFR,1,60,0.0
A3_T-LGL,CABEAN[ITC],PI3K,0,60,0.0
A3_T-LGL,CABEAN[ITC],PI3K,1,60,0.0
A3_T-LGL,CABEAN[ITC],PLCG1,0,60,0.0
A3_T-LGL,CABEAN[ITC],PLCG1,1,60,0.0
A3_T-LGL,CABEAN[ITC],Proliferation,0,60,0.0
A3_T-LGL,CABEAN[ITC],Proliferation,1,60,0.0
A3_T-LGL,CABEAN[ITC],RANTES,0,60,0.0
A3_T-LGL,CABEAN[ITC],RANTES,1,60,0.0
A3_T-LGL,CABEAN[ITC],RAS,0,60,0.0
A3_T-LGL,CABEAN[ITC],RAS,1,60,0.0
A3_T-LGL,CABEAN[ITC],S1P,0,60,0.0
A3_T-LGL,CABEAN[ITC],S1P,1,60,0.0
A3_T-LGL,CABEAN[ITC],SMAD,0,60,0.0
A3_T-LGL,CABEAN[ITC],SMAD,1,60,0.0
A3_T-LGL,CABEAN[ITC],SOCS,0,60,0.0
A3_T-LGL,CABEAN[ITC],SOCS,1,60,0.0
A3_T-LGL,CABEAN[ITC],SPHK1,0,60,0.0
A3_T-LGL,CABEAN[ITC],SPHK1,1,60,0.0
A3_T-LGL,CABEAN[ITC],STAT3,0,60,0.0
A3_T-LGL,CABEAN[ITC],STAT3,1,60,0.0
A3_T-LGL,CABEAN[ITC],Stimuli,0,60,0.0
A3_T-LGL,CABEAN[ITC],Stimuli,1,60,0.0
A3_T-LGL,CABEAN[ITC],Stimuli2,0,60,0.0
A3_T-LGL,CABEAN[ITC],Stimuli2,1,60,0.0
A3_T-LGL,CABEAN[ITC],TAX,0,60,0.0
A3_T-LGL,CABEAN[ITC],TAX,1,60,0.0
A3_T-LGL,CABEAN[ITC],TBET,0,60,0.0
A3_T-LGL,CABEAN[ITC],TBET,1,60,0.0
A3_T-LGL,CABEAN[ITC],TCR,0,60,0.0
A3_T-LGL,CABEAN[ITC],TCR,1,60,0.0
A3_T-LGL,CABEAN[ITC],TNF,0,60,0.0
A3_T-LGL,CABEAN[ITC],TNF,1,60,0.0
A3_T-LGL,CABEAN[ITC],TPL2,0,60,0.0
A3_T-LGL,CABEAN[ITC],TPL2,1,60,0.0
A3_T-LGL,CABEAN[ITC],TRADD,0,60,0.0
A3_T-LGL,CABEAN[ITC],TRADD,1,60,0.0
A3_T-LGL,CABEAN[ITC],ZAP70,0,60,0.0
A3_T-LGL,CABEAN[ITC],ZAP70,1,60,0.0
A3_T-LGL,CABEAN[ITC],sFas,0,60,0.0
A3_T-LGL,CABEAN[ITC],sFas,1,60,0.0
A3_T-LGL,CABEAN[PTC],A20,0,60,0.0
A3_T-LGL,CABEAN[PTC],A20,1,60,0.0
A3_T-LGL,CABEAN[PTC],Apoptosis,0,60,0.0
A3_T-LGL,CABEAN[PTC],Apoptosis,1,60,0.0
A3_T-LGL,CABEAN[PTC],BID,0,60,0.0
A3_T-LGL,CABEAN[PTC],BID,1,60,0.0
A3_T-LGL,CABEAN[PTC],BclxL,0,60,0.0
A3_T-LGL,CABEAN[PTC],BclxL,1,60,0.0
A3_T-LGL,CABEAN[PTC],CD45,0,60,0.0
A3_T-LGL,CABEAN[PTC],CD45,1,60,0.0
A3_T-LGL,CABEAN[PTC],CREB,0,60,0.0
A3_T-LGL,CABEAN[PTC],CREB,1,60,0.0
A3_T-LGL,CABEAN[PTC],CTLA4,0,60,0.0
A3_T-LGL,CABEAN[PTC],CTLA4,1,60,0.0
A3_T-LGL,CABEAN[PTC],Caspase,0,60,0.0
A3_T-LGL,CABEAN[PTC],Caspase,1,60,0.0
A3_T-LGL,CABEAN[PTC],Ceramide,0,60,0.0
A3_T-LGL,CABEAN[PTC],Ceramide,1,60,0.0
A3_T-LGL,CABEAN[PTC],Cytoskeleton_signaling,0,60,0.0
A3_T-LGL,CABEAN[PTC],Cytoskeleton_signaling,1,60,0.0
A3_T-LGL,CABEAN[PTC],DISC,0,60,0.0
A3_T-LGL,CABEAN[PTC],DISC,1,60,0.0
A3_T-LGL,CABEAN[PTC],ERK,0,60,0.0
A3_T-LGL,CABEAN[PTC],ERK,1,60,0.0
A3_T-LGL,CABEAN[PTC],FLIP,0,60,0.0
A3_T-LGL,CABEAN[PTC],FLIP,1,60,0.0
A3_T-LGL,CABEAN[PTC],FYN,0,60,0.0
A3_T-LGL,CABEAN[PTC],FYN,1,60,0.0
A3_T-LGL,CABEAN[PTC],Fas,0,60,0.0
A3_T-LGL,CABEAN[PTC],Fas,1,60,0.0
A3_T-LGL,CABEAN[PTC],FasL,0,60,0.0
A3_T-LGL,CABEAN[PTC],FasL,1,60,0.0
A3_T-LGL,CABEAN[PTC],FasT,0,60,0.0
A3_T-LGL,CABEAN[PTC],FasT,1,60,0.0
A3_T-LGL,CABEAN[PTC],GAP,0,60,0.0
A3_T-LGL,CABEAN[PTC],GAP,1,60,0.0
A3_T-LGL,CABEAN[PTC],GPCR,0,60,0.0
A3_T-LGL,CABEAN[PTC],GPCR,1,60,0.0
A3_T-LGL,CABEAN[PTC],GRB2,0,60,0.0
A3_T-LGL,CABEAN[PTC],GRB2,1,60,0.0
A3_T-LGL,CABEAN[PTC],GZMB,0,60,0.0
A3_T-LGL,CABEAN[PTC],GZMB,1,60,0.0
A3_T-LGL,CABEAN[PTC],IAP,0,60,0.0
A3_T-LGL,CABEAN[PTC],IAP,1,60,0.0
A3_T-LGL,CABEAN[PTC],IFNG,0,60,0.0
A3_T-LGL,CABEAN[PTC],IFNG,1,60,0.0
A3_T-LGL,CABEAN[PTC],IFNGT,0,60,0.0
A3_T-LGL,CABEAN[PTC],IFNGT,1,60,0.0
A3_T-LGL,CABEAN[PTC],IL15,0,60,0.0
A3_T-LGL,CABEAN[PTC],IL15,1,60,0.0
A3_T-LGL,CABEAN[PTC],IL2,0,60,0.0
A3_T-LGL,CABEAN[PTC],IL2,1,60,0.0
A3_T-LGL,CABEAN[PTC],IL2RA,0,60,0.0
A3_T-LGL,CABEAN[PTC],IL2RA,1,60,0.0
A3_T-LGL,CABEAN[PTC],IL2RAT,0,60,0.0
A3_T-LGL,CABEAN[PTC],IL2RAT,1,60,0.0
A3_T-LGL,CABEAN[PTC],IL2RB,0,60,0.0
A3_T-LGL,CABEAN[PTC],IL2RB,1,60,0.0
A3_T-LGL,CABEAN[PTC],IL2RBT,0,60,0.0
A3_T-LGL,CABEAN[PTC],IL2RBT,1,60,0.0
A3_T-LGL,CABEAN[PTC],JAK,0,60,0.0
A3_T-LGL,CABEAN[PTC],JAK,1,60,0.0
A3_T-LGL,CABEAN[PTC],LCK,0,60,0.0
A3_T-LGL,CABEAN[PTC],LCK,1,60,0.0
A3_T-LGL,CABEAN[PTC],MCL1,0,60,0.0
A3_T-LGL,CABEAN[PTC],MCL1,1,60,0.0
A3_T-LGL,CABEAN[PTC],MEK,0,60,0.0
A3_T-LGL,CABEAN[PTC],MEK,1,60,0.0
A3_T-LGL,CABEAN[PTC],NFAT,0,60,0.0
A3_T-LGL,CABEAN[PTC],NFAT,1,60,0.0
A3_T-LGL,CABEAN[PTC],NFKB,0,60,0.0
A3_T-LGL,CABEAN[PTC],NFKB,1,60,0.0
A3_T-LGL,CABEAN[PTC],P2,0,60,0.0
A3_T-LGL,CABEAN[PTC],P2,1,60,0.0
A3_T-LGL,CABEAN[PTC],P27,0,60,0.0
A3_T-LGL,CABEAN[PTC],P27,1,60,0.0
A3_T-LGL,CABEAN[PTC],PDGF,0,60,0.0
A3_T-LGL,CABEAN[PTC],PDGF,1,60,0.0
A3_T-LGL,CABEAN[PTC],PDGFR,0,60,0.0
A3_T-LGL,CABEAN[PTC],PDGFR,1,60,0.0
A3_T-LGL,CABEAN[PTC],PI3K,0,60,0.0
A3_T-LGL,CABEAN[PTC],PI3K,1,60,0.0
A3_T-LGL,CABEAN[PTC],PLCG1,0,60,0.0
A3_T-LGL,CABEAN[PTC],PLCG1,1,60,0.0
A3_T-LGL,CABEAN[PTC],Proliferation,0,60,0.0
A3_T-LGL,CABEAN[PTC],Proliferation,1,60,0.0
A3_T-LGL,CABEAN[PTC],RANTES,0,60,0.0
A3_T-LGL,CABEAN[PTC],RANTES,1,60,0.0
A3_T-LGL,CABEAN[PTC],RAS,0,60,0.0
A3_T-LGL,CABEAN[PTC],RAS,1,60,0.0
A3_T-LGL,CABEAN[PTC],S1P,0,60,0.0
A3_T-LGL,CABEAN[PTC],S1P,1,60,0.0
A3_T-LGL,CABEAN[PTC],SMAD,0,60,0.0
A3_T-LGL,CABEAN[PTC],SMAD,1,60,0.0
A3_T-LGL,CABEAN[PTC],SOCS,0,60,0.0
A3_T-LGL,CABEAN[PTC],SOCS,1,60,0.0
A3_T-LGL,CABEAN[PTC],SPHK1,0,60,0.0
A3_T-LGL,CABEAN[PTC],SPHK1,1,60,0.0
A3_T-LGL,CABEAN[PTC],STAT3,0,60,0.0
A3_T-LGL,CABEAN[PTC],STAT3,1,60,0.0
A3_T-LGL,CABEAN[PTC],Stimuli,0,60,0.0
A3_T-LGL,CABEAN[PTC],Stimuli,1,60,0.0
A3_T-LGL,CABEAN[PTC],Stimuli2,0,60,0.0
A3_T-LGL,CABEAN[PTC],Stimuli2,1,60,0.0
A3_T-LGL,CABEAN[PTC],TAX,0,60,0.0
A3_T-LGL,CABEAN[PTC],TAX,1,60,0.0
A3_T-LGL,CABEAN[PTC],TBET,0,60,0.0
A3_T-LGL,CABEAN[PTC],TBET,1,60,0.0
A3_T-LGL,CABEAN[PTC],TCR,0,60,0.0
A3_T-LGL,CABEAN[PTC],TCR,1,60,0.0
A3_T-LGL,CABEAN[PTC],TNF,0,60,0.0
A3_T-LGL,CABEAN[PTC],TNF,1,60,0.0
A3_T-LGL,CABEAN[PTC],TPL2,0,60,0.0
A3_T-LGL,CABEAN[PTC],TPL2,1,60,0.0
A3_T-LGL,CABEAN[PTC],TRADD,0,60,0.0
A3_T-LGL,CABEAN[PTC],TRADD,1,60,0.0
A3_T-LGL,CABEAN[PTC],ZAP70,0,60,0.0
A3_T-LGL,CABEAN[PTC],ZAP70,1,60,0.0
A3_T-LGL,CABEAN[PTC],sFas,0,60,0.0
A3_T-LGL,CABEAN[PTC],sFas,1,60,0.0
A3_T-LGL,CABEAN[TTC],A20,0,60,0.0
A3_T-LGL,CABEAN[TTC],A20,1,60,0.0
A3_T-LGL,CABEAN[TTC],Apoptosis,0,60,0.0
A3_T-LGL,CABEAN[TTC],Apoptosis,1,60,0.0
A3_T-LGL,CABEAN[TTC],BID,0,60,0.0
A3_T-LGL,CABEAN[TTC],BID,1,60,0.0
A3_T-LGL,CABEAN[TTC],BclxL,0,60,0.0
A3_T-LGL,CABEAN[TTC],BclxL,1,60,0.0
A3_T-LGL,CABEAN[TTC],CD45,0,60,0.0
A3_T-LGL,CABEAN[TTC],CD45,1,60,0.0
A3_T-LGL,CABEAN[TTC],CREB,0,60,0.0
A3_T-LGL,CABEAN[TTC],CREB,1,60,0.0
A3_T-LGL,CABEAN[TTC],CTLA4,0,60,0.0
A3_T-LGL,CABEAN[TTC],CTLA4,1,60,0.0
A3_T-LGL,CABEAN[TTC],Caspase,0,60,0.0
A3_T-LGL,CABEAN[TTC],Caspase,1,60,0.0
A3_T-LGL,CABEAN[TTC],Ceramide,0,60,0.0
A3_T-LGL,CABEAN[TTC],Ceramide,1,60,0.0
A3_T-LGL,CABEAN[TTC],Cytoskeleton_signaling,0,60,0.0
A3_T-LGL,CABEAN[TTC],Cytoskeleton_signaling,1,60,0.0
A3_T-LGL,CABEAN[TTC],DISC,0,60,0.0
A3_T-LGL,CABEAN[TTC],DISC,1,60,0.0
A3_T-LGL,CABEAN[TTC],ERK,0,60,0.0
A3_T-LGL,CABEAN[TTC],ERK,1,60,0.0
A3_T-LGL,CABEAN[TTC],FLIP,0,60,0.0
A3_T-LGL,CABEAN[TTC],FLIP,1,60,0.0
A3_T-LGL,CABEAN[TTC],FYN,0,60,0.0
A3_T-LGL,CABEAN[TTC],FYN,1,60,0.0
A3_T-LGL,CABEAN[TTC],Fas,0,60,0.0
A3_T-LGL,CABEAN[TTC],Fas,1,60,0.0
A3_T-LGL,CABEAN[TTC],FasL,0,60,0.0
A3_T-LGL,CABEAN[TTC],FasL,1,60,0.0
A3_T-LGL,CABEAN[TTC],FasT,0,60,0.0
A3_T-LGL,CABEAN[TTC],FasT,1,60,0.0
A3_T-LGL,CABEAN[TTC],GAP,0,60,0.0
A3_T-LGL,CABEAN[TTC],GAP,1,60,0.0
A3_T-LGL,CABEAN[TTC],GPCR,0,60,0.0
A3_T-LGL,CABEAN[TTC],GPCR,1,60,0.0
